GEOID,NAME,ttl_ppE,ttl_ppM,ttl_nrE,ttl_nrM,undrg_E,undrg_M,grd_ppE,grd_ppM,totalenrol,fpl_total2019,Percent_2019
24031700310,"Census Tract 7003.10, Montgomery County, Maryland",6294,480,1439,346,413,165,106,87,519,57,10.98265896
24047950000,"Census Tract 9500, Worcester County, Maryland",1648,325,131,103,63,61,0,12,63,1,1.587301587
24005408601,"Census Tract 4086.01, Baltimore County, Maryland",3985,193,1067,133,156,63,44,37,200,0,0
24005490703,"Census Tract 4907.03, Baltimore County, Maryland",2961,305,829,207,144,78,129,88,273,113,41.39194139
24033806602,"Census Tract 8066.02, Prince George's County, Maryland",5225,514,1380,289,96,77,82,59,178,18,10.11235955
24510260202,"Census Tract 2602.02, Baltimore city, Maryland",5439,569,1298,382,184,126,30,52,214,37,17.28971963
24005430104,"Census Tract 4301.04, Baltimore County, Maryland",2749,284,416,124,106,51,28,34,134,16,11.94029851
24510150100,"Census Tract 1501, Baltimore city, Maryland",2101,372,431,182,57,55,9,16,66,21,31.81818182
24510250303,"Census Tract 2503.03, Baltimore city, Maryland",2112,263,389,144,44,29,0,12,44,4,9.090909091
24510180100,"Census Tract 1801, Baltimore city, Maryland",2053,265,740,213,113,74,0,12,113,66,58.40707965
24031701422,"Census Tract 7014.22, Montgomery County, Maryland",2707,272,1114,212,263,111,102,64,365,50,13.69863014
24043000400,"Census Tract 4, Washington County, Maryland",1755,249,299,76,81,44,0,12,81,42,51.85185185
24510020300,"Census Tract 203, Baltimore city, Maryland",3655,396,377,140,81,55,188,92,269,49,18.21561338
24005491000,"Census Tract 4910, Baltimore County, Maryland",2252,127,707,83,45,28,33,21,78,0,0
24510250402,"Census Tract 2504.02, Baltimore city, Maryland",4484,451,1358,307,114,89,5,9,119,16,13.44537815
24003750203,"Census Tract 7502.03, Anne Arundel County, Maryland",1328,112,350,77,52,36,0,12,52,0,0
24031701218,"Census Tract 7012.18, Montgomery County, Maryland",3109,334,402,139,74,53,51,32,125,51,40.8
24005404102,"Census Tract 4041.02, Baltimore County, Maryland",5805,560,1055,276,89,78,53,64,142,0,0
24005452500,"Census Tract 4525, Baltimore County, Maryland",3850,304,1110,255,253,140,33,30,286,0,0
24510150600,"Census Tract 1506, Baltimore city, Maryland",2685,482,761,358,242,171,39,40,281,133,47.33096085
24033806708,"Census Tract 8067.08, Prince George's County, Maryland",4287,372,1044,238,113,80,187,103,300,12,4
24031703302,"Census Tract 7033.02, Montgomery County, Maryland",3980,377,1000,203,256,131,21,25,277,0,0
24005408800,"Census Tract 4088, Baltimore County, Maryland",2452,220,681,138,51,37,66,46,117,18,15.38461538
24005450400,"Census Tract 4504, Baltimore County, Maryland",2262,167,445,88,73,37,9,13,82,11,13.41463415
24510260102,"Census Tract 2601.02, Baltimore city, Maryland",4660,420,1221,263,188,121,81,81,269,0,0
24033802107,"Census Tract 8021.07, Prince George's County, Maryland",3626,352,1028,196,148,71,45,33,193,0,0
24510151100,"Census Tract 1511, Baltimore city, Maryland",7344,1165,2062,742,686,301,49,56,735,57,7.755102041
24031701210,"Census Tract 7012.10, Montgomery County, Maryland",3972,192,1126,145,138,89,17,17,155,15,9.677419355
24510270703,"Census Tract 2707.03, Baltimore city, Maryland",2895,281,573,206,132,121,46,35,178,22,12.35955056
24510130804,"Census Tract 1308.04, Baltimore city, Maryland",1968,149,353,103,66,35,86,37,152,28,18.42105263
24510250102,"Census Tract 2501.02, Baltimore city, Maryland",2607,378,682,225,169,119,90,85,259,38,14.67181467
24031705901,"Census Tract 7059.01, Montgomery County, Maryland",4382,330,1220,213,58,37,35,27,93,0,0
24510120100,"Census Tract 1201, Baltimore city, Maryland",4677,498,1512,463,516,236,588,262,1104,567,51.35869565
24510250205,"Census Tract 2502.05, Baltimore city, Maryland",3782,475,1125,368,73,65,43,42,116,10,8.620689655
24033803402,"Census Tract 8034.02, Prince George's County, Maryland",3818,365,1078,308,196,95,18,20,214,24,11.21495327
24510151000,"Census Tract 1510, Baltimore city, Maryland",4635,589,851,269,181,108,92,97,273,16,5.860805861
24005420200,"Census Tract 4202, Baltimore County, Maryland",2870,220,566,152,121,72,25,24,146,0,0
24031704805,"Census Tract 7048.05, Montgomery County, Maryland",2107,214,357,101,53,31,109,56,162,37,22.83950617
24510180300,"Census Tract 1803, Baltimore city, Maryland",1677,212,362,80,51,39,152,47,203,68,33.49753695
24033800520,"Census Tract 8005.20, Prince George's County, Maryland",1977,261,516,180,171,62,78,53,249,0,0
24005400900,"Census Tract 4009, Baltimore County, Maryland",1872,216,479,114,27,21,15,18,42,0,0
24510170200,"Census Tract 1702, Baltimore city, Maryland",2613,420,930,271,77,55,7,11,84,84,100
24510140300,"Census Tract 1403, Baltimore city, Maryland",1912,251,441,187,109,63,17,14,126,7,5.555555556
24027605504,"Census Tract 6055.04, Howard County, Maryland",2588,138,892,110,183,88,75,46,258,0,0
24033800210,"Census Tract 8002.10, Prince George's County, Maryland",2887,348,800,235,153,104,77,53,230,0,0
24017850905,"Census Tract 8509.05, Charles County, Maryland",4303,267,1287,192,387,141,126,62,513,15,2.923976608
24031700706,"Census Tract 7007.06, Montgomery County, Maryland",4303,281,1082,160,121,62,108,72,229,28,12.22707424
24510270101,"Census Tract 2701.01, Baltimore city, Maryland",1616,222,468,163,14,19,87,81,101,56,55.44554455
24031701005,"Census Tract 7010.05, Montgomery County, Maryland",3193,222,708,129,96,50,35,29,131,0,0
24019970900,"Census Tract 9709, Dorchester County, Maryland",1176,119,135,46,23,21,0,12,23,0,0
24031701001,"Census Tract 7010.01, Montgomery County, Maryland",5483,576,1105,325,297,174,7,10,304,38,12.5
24510080400,"Census Tract 804, Baltimore city, Maryland",1205,297,206,102,12,17,12,17,24,0,0
24510260303,"Census Tract 2603.03, Baltimore city, Maryland",937,144,213,87,45,39,7,10,52,24,46.15384615
24031702800,"Census Tract 7028, Montgomery County, Maryland",5277,383,1159,218,228,110,259,154,487,102,20.94455852
24033801211,"Census Tract 8012.11, Prince George's County, Maryland",3216,362,750,315,85,53,45,52,130,0,0
24033801307,"Census Tract 8013.07, Prince George's County, Maryland",3836,327,641,144,147,74,67,39,214,15,7.009345794
24033803001,"Census Tract 8030.01, Prince George's County, Maryland",2774,334,471,181,126,66,60,51,186,5,2.688172043
24005411408,"Census Tract 4114.08, Baltimore County, Maryland",3590,187,877,175,142,76,132,65,274,52,18.97810219
24005980100,"Census Tract 9801, Baltimore County, Maryland",0,12,0,12,0,12,0,12,0,0,#DIV/0!
24510280402,"Census Tract 2804.02, Baltimore city, Maryland",1563,243,367,123,77,56,14,15,91,39,42.85714286
24031700828,"Census Tract 7008.28, Montgomery County, Maryland",2130,103,584,75,101,44,36,23,137,32,23.35766423
24005420800,"Census Tract 4208, Baltimore County, Maryland",2940,276,601,178,78,49,25,28,103,15,14.5631068
24003730204,"Census Tract 7302.04, Anne Arundel County, Maryland",6295,517,1860,331,199,90,52,44,251,22,8.764940239
24047950600,"Census Tract 9506, Worcester County, Maryland",3028,234,460,96,90,76,18,20,108,8,7.407407407
24027606607,"Census Tract 6066.07, Howard County, Maryland",4609,331,1372,230,210,98,119,67,329,0,0
24510020100,"Census Tract 201, Baltimore city, Maryland",1565,168,218,54,37,23,94,46,131,17,12.97709924
24001001402,"Census Tract 14.02, Allegany County, Maryland",1491,108,234,57,36,25,0,12,36,12,33.33333333
24005490200,"Census Tract 4902, Baltimore County, Maryland",2734,198,711,152,113,51,25,31,138,6,4.347826087
24033805906,"Census Tract 8059.06, Prince George's County, Maryland",3416,362,974,222,156,90,80,55,236,79,33.47457627
24510271101,"Census Tract 2711.01, Baltimore city, Maryland",1865,144,540,138,219,123,90,48,309,135,43.68932039
24510160100,"Census Tract 1601, Baltimore city, Maryland",1921,398,515,241,40,63,13,21,53,0,0
24033806501,"Census Tract 8065.01, Prince George's County, Maryland",5127,271,1434,250,180,92,61,48,241,11,4.564315353
24510230100,"Census Tract 2301, Baltimore city, Maryland",1821,233,416,130,38,34,114,64,152,38,25
24031704503,"Census Tract 7045.03, Montgomery County, Maryland",3905,194,1216,159,114,59,22,27,136,0,0
24033805908,"Census Tract 8059.08, Prince George's County, Maryland",2045,248,573,139,150,62,76,41,226,27,11.94690265
24047950400,"Census Tract 9504, Worcester County, Maryland",2763,240,705,113,93,55,20,22,113,13,11.50442478
24047980000,"Census Tract 9800, Worcester County, Maryland",0,12,0,12,0,12,0,12,0,0,#DIV/0!
24005490603,"Census Tract 4906.03, Baltimore County, Maryland",2215,147,609,93,127,50,19,22,146,66,45.20547945
24031705602,"Census Tract 7056.02, Montgomery County, Maryland",4349,335,763,219,134,109,153,86,287,113,39.3728223
24033806900,"Census Tract 8069, Prince George's County, Maryland",4945,514,1223,329,209,130,148,94,357,31,8.683473389
24027606704,"Census Tract 6067.04, Howard County, Maryland",6787,534,1771,282,283,158,271,108,554,12,2.166064982
24033801408,"Census Tract 8014.08, Prince George's County, Maryland",3128,309,704,182,135,90,43,63,178,1,0.561797753
24510020200,"Census Tract 202, Baltimore city, Maryland",1587,187,392,90,63,30,206,60,269,60,22.30483271
24005400200,"Census Tract 4002, Baltimore County, Maryland",2365,239,585,162,230,85,64,55,294,91,30.95238095
24031700835,"Census Tract 7008.35, Montgomery County, Maryland",4625,286,1438,226,454,118,179,80,633,0,0
24033801209,"Census Tract 8012.09, Prince George's County, Maryland",4544,319,1355,270,385,113,60,57,445,7,1.573033708
24510100300,"Census Tract 1003, Baltimore city, Maryland",3326,645,357,205,83,79,0,12,83,0,0
24510030100,"Census Tract 301, Baltimore city, Maryland",2346,397,547,190,28,31,8,13,36,28,77.77777778
24033802404,"Census Tract 8024.04, Prince George's County, Maryland",4199,383,1202,324,129,80,25,30,154,0,0
24033806711,"Census Tract 8067.11, Prince George's County, Maryland",5134,617,1569,391,340,163,167,93,507,12,2.366863905
24031701313,"Census Tract 7013.13, Montgomery County, Maryland",3669,155,975,131,280,89,58,42,338,33,9.763313609
24005402404,"Census Tract 4024.04, Baltimore County, Maryland",4833,427,1225,290,149,91,99,105,248,12,4.838709677
24033801308,"Census Tract 8013.08, Prince George's County, Maryland",3642,272,946,270,347,158,119,89,466,9,1.931330472
24031700724,"Census Tract 7007.24, Montgomery County, Maryland",3380,398,1029,237,187,95,80,68,267,20,7.490636704
24510120201,"Census Tract 1202.01, Baltimore city, Maryland",2171,231,704,178,323,143,133,46,456,165,36.18421053
24510270501,"Census Tract 2705.01, Baltimore city, Maryland",3864,386,807,195,115,90,78,58,193,0,0
24510270902,"Census Tract 2709.02, Baltimore city, Maryland",4950,528,2148,452,1445,349,103,63,1548,96,6.201550388
24031703601,"Census Tract 7036.01, Montgomery County, Maryland",4204,252,1093,175,215,102,105,70,320,30,9.375
24027601203,"Census Tract 6012.03, Howard County, Maryland",6950,749,1572,294,139,72,249,106,388,0,0
24027605401,"Census Tract 6054.01, Howard County, Maryland",5052,515,1361,290,196,139,99,66,295,72,24.40677966
24510271503,"Census Tract 2715.03, Baltimore city, Maryland",853,53,64,25,20,18,4,7,24,8,33.33333333
24510280500,"Census Tract 2805, Baltimore city, Maryland",2144,181,643,116,68,77,0,12,68,13,19.11764706
24510070300,"Census Tract 703, Baltimore city, Maryland",891,230,173,98,36,33,0,12,36,0,0
24021751001,"Census Tract 7510.01, Frederick County, Maryland",1079,93,294,70,93,40,9,14,102,18,17.64705882
24510271802,"Census Tract 2718.02, Baltimore city, Maryland",2188,301,420,142,36,31,17,26,53,19,35.8490566
24510010200,"Census Tract 102, Baltimore city, Maryland",2720,213,444,120,68,38,181,71,249,15,6.024096386
24031701420,"Census Tract 7014.20, Montgomery County, Maryland",6186,435,1198,294,463,152,40,41,503,13,2.584493042
24003731004,"Census Tract 7310.04, Anne Arundel County, Maryland",4262,246,1103,165,82,59,169,82,251,8,3.187250996
24005408602,"Census Tract 4086.02, Baltimore County, Maryland",2046,95,479,63,64,26,36,20,100,0,0
24005420702,"Census Tract 4207.02, Baltimore County, Maryland",2055,189,550,145,139,60,18,16,157,5,3.184713376
24005490602,"Census Tract 4906.02, Baltimore County, Maryland",2791,188,906,120,232,98,66,40,298,31,10.40268456
24003750202,"Census Tract 7502.02, Anne Arundel County, Maryland",3370,257,852,188,254,129,28,32,282,13,4.609929078
24510130100,"Census Tract 1301, Baltimore city, Maryland",2421,313,640,218,226,112,42,49,268,41,15.29850746
24031701216,"Census Tract 7012.16, Montgomery County, Maryland",4212,335,557,172,50,58,207,120,257,0,0
24005401503,"Census Tract 4015.03, Baltimore County, Maryland",6050,306,1348,198,256,111,66,62,322,32,9.937888199
24045010102,"Census Tract 101.02, Wicomico County, Maryland",3425,315,801,245,270,133,81,60,351,71,20.22792023
24013507601,"Census Tract 5076.01, Carroll County, Maryland",4480,366,1115,189,159,57,88,68,247,43,17.40890688
24005491900,"Census Tract 4919, Baltimore County, Maryland",1813,130,306,84,57,39,12,15,69,0,0
24033803526,"Census Tract 8035.26, Prince George's County, Maryland",3088,272,567,187,146,111,51,40,197,6,3.045685279
24031701602,"Census Tract 7016.02, Montgomery County, Maryland",7446,642,2482,352,371,140,101,78,472,37,7.838983051
24005408704,"Census Tract 4087.04, Baltimore County, Maryland",5441,287,1416,235,215,103,119,81,334,0,0
24005450501,"Census Tract 4505.01, Baltimore County, Maryland",4080,397,817,233,283,120,0,12,283,25,8.833922261
24005440300,"Census Tract 4403, Baltimore County, Maryland",1869,150,509,131,89,55,40,27,129,0,0
24027605601,"Census Tract 6056.01, Howard County, Maryland",6354,530,2173,529,445,180,318,144,763,28,3.669724771
24510270801,"Census Tract 2708.01, Baltimore city, Maryland",4072,434,1221,270,288,126,112,66,400,0,0
24045010800,"Census Tract 108, Wicomico County, Maryland",5818,660,1272,329,337,142,35,40,372,0,0
24510150400,"Census Tract 1504, Baltimore city, Maryland",3812,490,1261,305,796,218,19,24,815,42,5.153374233
24047951400,"Census Tract 9514, Worcester County, Maryland",3147,264,578,114,83,62,10,17,93,0,0
24005490302,"Census Tract 4903.02, Baltimore County, Maryland",4601,442,2379,383,1929,341,116,62,2045,24,1.173594132
24019970804,"Census Tract 9708.04, Dorchester County, Maryland",2108,200,383,109,42,27,18,28,60,17,28.33333333
24027606803,"Census Tract 6068.03, Howard County, Maryland",5339,399,1285,288,111,63,110,82,221,0,0
24031700308,"Census Tract 7003.08, Montgomery County, Maryland",6016,479,1569,369,346,180,75,70,421,40,9.501187648
24510170300,"Census Tract 1703, Baltimore city, Maryland",1717,234,501,154,120,82,54,47,174,10,5.747126437
24031700834,"Census Tract 7008.34, Montgomery County, Maryland",4903,400,1340,225,183,84,56,41,239,20,8.368200837
24043000500,"Census Tract 5, Washington County, Maryland",5450,485,1805,388,270,212,46,72,316,60,18.98734177
24021751002,"Census Tract 7510.02, Frederick County, Maryland",4955,383,1174,233,251,132,115,116,366,38,10.38251366
24021750504,"Census Tract 7505.04, Frederick County, Maryland",5135,681,1328,409,260,146,95,111,355,7,1.971830986
24033800109,"Census Tract 8001.09, Prince George's County, Maryland",3320,366,833,253,152,92,43,35,195,16,8.205128205
24033802106,"Census Tract 8021.06, Prince George's County, Maryland",4049,365,1045,225,205,92,49,45,254,10,3.937007874
24510250401,"Census Tract 2504.01, Baltimore city, Maryland",3762,647,920,297,179,106,46,73,225,87,38.66666667
24005420701,"Census Tract 4207.01, Baltimore County, Maryland",2862,374,736,241,116,64,29,29,145,65,44.82758621
24510160200,"Census Tract 1602, Baltimore city, Maryland",2292,304,730,195,73,54,0,12,73,21,28.76712329
24017990000,"Census Tract 9900, Charles County, Maryland",0,12,0,12,0,12,0,12,0,0,#DIV/0!
24005430200,"Census Tract 4302, Baltimore County, Maryland",2747,266,690,147,152,91,10,15,162,0,0
24510200500,"Census Tract 2005, Baltimore city, Maryland",2498,407,516,183,36,35,0,12,36,13,36.11111111
24031701102,"Census Tract 7011.02, Montgomery County, Maryland",6242,843,1450,309,274,133,116,73,390,6,1.538461538
24005401505,"Census Tract 4015.05, Baltimore County, Maryland",4202,348,963,163,266,109,89,64,355,85,23.94366197
24031705100,"Census Tract 7051, Montgomery County, Maryland",5025,230,1282,129,75,34,87,42,162,17,10.49382716
24031700901,"Census Tract 7009.01, Montgomery County, Maryland",4116,362,704,199,203,97,166,140,369,23,6.233062331
24003701200,"Census Tract 7012, Anne Arundel County, Maryland",7785,543,1877,353,260,195,98,83,358,12,3.351955307
24031700820,"Census Tract 7008.20, Montgomery County, Maryland",2489,227,764,129,170,60,29,29,199,18,9.045226131
24510272004,"Census Tract 2720.04, Baltimore city, Maryland",3632,299,914,257,305,213,179,75,484,194,40.08264463
24031703219,"Census Tract 7032.19, Montgomery County, Maryland",3361,208,45,41,30,33,0,12,30,0,0
24033805500,"Census Tract 8055, Prince George's County, Maryland",3158,336,842,236,83,53,50,54,133,39,29.32330827
24033803002,"Census Tract 8030.02, Prince George's County, Maryland",2507,260,689,179,62,62,66,62,128,10,7.8125
24005430400,"Census Tract 4304, Baltimore County, Maryland",4045,350,1127,208,346,134,83,40,429,38,8.857808858
24005403500,"Census Tract 4035, Baltimore County, Maryland",4866,225,1511,143,156,61,163,66,319,11,3.448275862
24031700718,"Census Tract 7007.18, Montgomery County, Maryland",5842,327,1158,247,418,185,196,92,614,22,3.583061889
24510270102,"Census Tract 2701.02, Baltimore city, Maryland",3606,495,676,211,112,87,94,69,206,43,20.87378641
24005492401,"Census Tract 4924.01, Baltimore County, Maryland",3648,249,917,129,141,80,42,28,183,9,4.918032787
24033804700,"Census Tract 8047, Prince George's County, Maryland",3259,306,794,195,288,106,87,72,375,3,0.8
24003730603,"Census Tract 7306.03, Anne Arundel County, Maryland",3045,212,944,178,156,61,10,17,166,0,0
24003740303,"Census Tract 7403.03, Anne Arundel County, Maryland",4107,330,927,138,178,71,33,34,211,0,0
24005404501,"Census Tract 4045.01, Baltimore County, Maryland",6826,424,1829,239,230,132,121,92,351,67,19.08831909
24510260301,"Census Tract 2603.01, Baltimore city, Maryland",4533,642,1301,367,181,101,0,12,181,18,9.944751381
24033803524,"Census Tract 8035.24, Prince George's County, Maryland",4324,465,1523,279,157,79,111,80,268,56,20.89552239
24003730506,"Census Tract 7305.06, Anne Arundel County, Maryland",3299,384,714,241,71,58,21,28,92,19,20.65217391
24510230200,"Census Tract 2302, Baltimore city, Maryland",1884,251,314,146,87,97,143,105,230,49,21.30434783
24510261100,"Census Tract 2611, Baltimore city, Maryland",1721,155,201,57,31,15,110,49,141,28,19.85815603
24510060400,"Census Tract 604, Baltimore city, Maryland",1512,198,464,133,51,40,248,90,299,139,46.48829431
24031706012,"Census Tract 7060.12, Montgomery County, Maryland",3143,275,623,156,81,40,69,45,150,0,0
24031704803,"Census Tract 7048.03, Montgomery County, Maryland",3922,323,845,188,77,76,295,125,372,80,21.50537634
24510090800,"Census Tract 908, Baltimore city, Maryland",2567,404,469,181,78,53,21,32,99,44,44.44444444
24005401101,"Census Tract 4011.01, Baltimore County, Maryland",5781,859,1401,442,556,185,110,92,666,43,6.456456456
24027606705,"Census Tract 6067.05, Howard County, Maryland",1918,125,461,75,127,48,42,25,169,15,8.875739645
24510200400,"Census Tract 2004, Baltimore city, Maryland",1391,216,374,100,17,20,0,12,17,11,64.70588235
24021750100,"Census Tract 7501, Frederick County, Maryland",1419,135,192,57,26,24,36,26,62,9,14.51612903
24027602303,"Census Tract 6023.03, Howard County, Maryland",3709,208,1013,99,106,59,33,29,139,0,0
24005402505,"Census Tract 4025.05, Baltimore County, Maryland",3574,440,916,238,244,121,21,27,265,43,16.22641509
24033803612,"Census Tract 8036.12, Prince George's County, Maryland",3036,393,872,220,226,164,39,38,265,0,0
24005440702,"Census Tract 4407.02, Baltimore County, Maryland",4643,627,1245,469,371,254,66,70,437,0,0
24033800402,"Census Tract 8004.02, Prince George's County, Maryland",4781,271,1035,158,175,95,99,52,274,2,0.729927007
24510070100,"Census Tract 701, Baltimore city, Maryland",2696,356,756,185,22,23,44,42,66,28,42.42424242
24510271102,"Census Tract 2711.02, Baltimore city, Maryland",4586,501,3738,490,3333,493,120,60,3453,3,0.086880973
24510160500,"Census Tract 1605, Baltimore city, Maryland",3837,545,858,239,136,75,0,12,136,58,42.64705882
24005441102,"Census Tract 4411.02, Baltimore County, Maryland",4783,254,1120,258,290,133,16,24,306,9,2.941176471
24005403100,"Census Tract 4031, Baltimore County, Maryland",2422,158,439,92,75,48,32,30,107,0,0
24005491300,"Census Tract 4913, Baltimore County, Maryland",3414,285,1171,213,566,193,104,69,670,437,65.2238806
24003730300,"Census Tract 7303, Anne Arundel County, Maryland",3509,322,913,230,194,92,23,29,217,30,13.82488479
24031701601,"Census Tract 7016.01, Montgomery County, Maryland",2285,274,707,151,191,104,51,36,242,18,7.438016529
24033802600,"Census Tract 8026, Prince George's County, Maryland",3323,341,732,198,122,63,21,20,143,24,16.78321678
24021750801,"Census Tract 7508.01, Frederick County, Maryland",2896,256,660,127,191,113,83,60,274,27,9.854014599
24033800412,"Census Tract 8004.12, Prince George's County, Maryland",3508,317,1153,208,243,205,71,43,314,5,1.592356688
24005408503,"Census Tract 4085.03, Baltimore County, Maryland",3602,312,882,183,169,106,31,28,200,18,9
24510280200,"Census Tract 2802, Baltimore city, Maryland",5032,594,1168,276,361,157,139,99,500,31,6.2
24001000700,"Census Tract 7, Allegany County, Maryland",3214,289,861,245,175,92,27,38,202,32,15.84158416
24025301105,"Census Tract 3011.05, Harford County, Maryland",3621,202,948,154,173,82,85,73,258,34,13.17829457
24033804801,"Census Tract 8048.01, Prince George's County, Maryland",2391,258,533,190,120,108,71,50,191,0,0
24033801802,"Census Tract 8018.02, Prince George's County, Maryland",3374,399,708,236,130,91,28,28,158,27,17.08860759
24510060200,"Census Tract 602, Baltimore city, Maryland",2964,448,681,190,83,49,51,40,134,37,27.6119403
24017850901,"Census Tract 8509.01, Charles County, Maryland",5037,469,1395,234,166,100,73,71,239,19,7.949790795
24510200300,"Census Tract 2003, Baltimore city, Maryland",1310,290,282,123,25,28,0,12,25,0,0
24003750102,"Census Tract 7501.02, Anne Arundel County, Maryland",2413,298,616,165,87,45,0,12,87,0,0
24003750300,"Census Tract 7503, Anne Arundel County, Maryland",2789,320,777,291,206,109,37,41,243,10,4.115226337
24043000200,"Census Tract 2, Washington County, Maryland",3740,258,851,166,199,89,62,42,261,65,24.90421456
24047951200,"Census Tract 9512, Worcester County, Maryland",3339,314,959,281,272,126,29,32,301,0,0
24510130803,"Census Tract 1308.03, Baltimore city, Maryland",2323,217,557,156,154,86,134,97,288,70,24.30555556
24005420500,"Census Tract 4205, Baltimore County, Maryland",3418,271,538,144,82,52,83,66,165,0,0
24510190100,"Census Tract 1901, Baltimore city, Maryland",2176,356,589,192,15,12,8,9,23,14,60.86956522
24005411303,"Census Tract 4113.03, Baltimore County, Maryland",6193,533,1379,421,365,161,90,67,455,0,0
24510120700,"Census Tract 1207, Baltimore city, Maryland",2145,190,408,143,97,61,94,43,191,61,31.93717277
24510270402,"Census Tract 2704.02, Baltimore city, Maryland",3593,373,1092,270,172,105,17,20,189,7,3.703703704
24039930102,"Census Tract 9301.02, Somerset County, Maryland",3623,334,685,186,163,104,14,22,177,0,0
24039930200,"Census Tract 9302, Somerset County, Maryland",1523,175,226,71,42,32,7,10,49,0,0
24031700832,"Census Tract 7008.32, Montgomery County, Maryland",3285,277,1099,154,224,69,44,27,268,14,5.223880597
24033805802,"Census Tract 8058.02, Prince George's County, Maryland",3945,324,967,182,93,53,39,30,132,7,5.303030303
24031701418,"Census Tract 7014.18, Montgomery County, Maryland",3383,301,1228,189,271,113,81,54,352,8,2.272727273
24510260900,"Census Tract 2609, Baltimore city, Maryland",3227,252,591,221,25,22,267,141,292,39,13.35616438
24510150300,"Census Tract 1503, Baltimore city, Maryland",1980,318,332,139,99,72,0,12,99,0,0
24043000100,"Census Tract 1, Washington County, Maryland",3317,245,856,169,91,59,20,23,111,10,9.009009009
24510260403,"Census Tract 2604.03, Baltimore city, Maryland",1721,326,463,191,19,23,0,12,19,8,42.10526316
24510260604,"Census Tract 2606.04, Baltimore city, Maryland",1313,186,606,145,92,63,24,26,116,0,0
24005490605,"Census Tract 4906.05, Baltimore County, Maryland",5123,619,5002,598,4922,601,19,23,4941,409,8.277676584
24510200702,"Census Tract 2007.02, Baltimore city, Maryland",984,211,286,184,67,79,6,10,73,0,0
24510080302,"Census Tract 803.02, Baltimore city, Maryland",2860,390,763,208,29,33,62,61,91,29,31.86813187
24003730402,"Census Tract 7304.02, Anne Arundel County, Maryland",5613,611,1019,295,187,114,131,99,318,4,1.257861635
24003730502,"Census Tract 7305.02, Anne Arundel County, Maryland",6392,531,1852,413,372,164,90,83,462,0,0
24005490601,"Census Tract 4906.01, Baltimore County, Maryland",2039,124,641,88,46,33,51,34,97,0,0
24033803523,"Census Tract 8035.23, Prince George's County, Maryland",3709,291,913,207,294,118,75,36,369,0,0
24510260101,"Census Tract 2601.01, Baltimore city, Maryland",5028,672,1377,351,178,85,114,61,292,42,14.38356164
24510270502,"Census Tract 2705.02, Baltimore city, Maryland",4080,389,911,195,143,68,64,34,207,24,11.5942029
24031703206,"Census Tract 7032.06, Montgomery County, Maryland",3620,352,718,209,178,84,38,31,216,5,2.314814815
24033807409,"Census Tract 8074.09, Prince George's County, Maryland",3841,325,1238,183,266,105,55,49,321,63,19.62616822
24510240300,"Census Tract 2403, Baltimore city, Maryland",1954,197,266,101,6,11,100,49,106,50,47.16981132
24005401301,"Census Tract 4013.01, Baltimore County, Maryland",3971,259,1046,208,181,104,95,76,276,53,19.20289855
24510270701,"Census Tract 2707.01, Baltimore city, Maryland",2025,296,559,172,239,114,65,47,304,113,37.17105263
24510190200,"Census Tract 1902, Baltimore city, Maryland",1465,228,343,161,53,46,30,37,83,7,8.43373494
24033801804,"Census Tract 8018.04, Prince George's County, Maryland",2080,240,349,107,40,29,12,20,52,0,0
24031704806,"Census Tract 7048.06, Montgomery County, Maryland",3618,243,541,145,129,62,206,83,335,67,20
24510200100,"Census Tract 2001, Baltimore city, Maryland",1776,258,455,148,54,37,21,32,75,36,48
24510110100,"Census Tract 1101, Baltimore city, Maryland",3155,238,1022,219,270,148,713,194,983,305,31.02746694
24005441000,"Census Tract 4410, Baltimore County, Maryland",3711,460,1348,289,182,87,106,68,288,1,0.347222222
24005491202,"Census Tract 4912.02, Baltimore County, Maryland",1709,115,402,70,117,39,26,17,143,15,10.48951049
24039930300,"Census Tract 9303, Somerset County, Maryland",2320,285,502,108,173,54,8,14,181,47,25.96685083
24005421000,"Census Tract 4210, Baltimore County, Maryland",1933,192,425,89,61,55,6,11,67,18,26.86567164
24510271001,"Census Tract 2710.01, Baltimore city, Maryland",2396,251,644,137,132,69,32,22,164,29,17.68292683
24033800106,"Census Tract 8001.06, Prince George's County, Maryland",2484,247,643,171,96,62,76,43,172,11,6.395348837
24510260203,"Census Tract 2602.03, Baltimore city, Maryland",2984,266,949,205,160,93,51,47,211,22,10.42654028
24005401302,"Census Tract 4013.02, Baltimore County, Maryland",2625,184,611,148,166,82,25,41,191,0,0
24017850801,"Census Tract 8508.01, Charles County, Maryland",4720,370,1025,227,165,84,40,32,205,6,2.926829268
24510260401,"Census Tract 2604.01, Baltimore city, Maryland",3852,659,1230,451,138,88,0,12,138,0,0
24013509002,"Census Tract 5090.02, Carroll County, Maryland",2749,253,658,142,166,76,85,63,251,0,0
24005400701,"Census Tract 4007.01, Baltimore County, Maryland",2713,172,875,164,212,106,118,71,330,66,20
24005411307,"Census Tract 4113.07, Baltimore County, Maryland",3493,288,994,168,314,88,57,35,371,48,12.93800539
24033800511,"Census Tract 8005.11, Prince George's County, Maryland",4923,327,1131,242,224,112,138,66,362,4,1.104972376
